time,header,pose
2022/10/11 14:16:10.58085247,"{'stamp': {'secs': 1665490570, 'nsecs': 53156044}, 'frame_id': 'map'}","{'position': {'x': -0.018195535987615585, 'y': -0.00679221423342824, 'z': -0.13792583346366882}, 'orientation': {'x': 0.00417076479946252, 'y': -0.004275399763303369, 'z': 0.01623062492099986, 'w': -0.9998504880140608}}"
2022/10/11 14:16:10.99211964,"{'stamp': {'secs': 1665490570, 'nsecs': 89799878}, 'frame_id': 'map'}","{'position': {'x': -0.018770424649119377, 'y': -0.007296931929886341, 'z': -0.13911564648151398}, 'orientation': {'x': 0.004153009215046112, 'y': -0.004278490878616019, 'z': 0.01620723342007624, 'w': -0.9998508673356974}}"
2022/10/11 14:16:10.203499891,"{'stamp': {'secs': 1665490570, 'nsecs': 118588955}, 'frame_id': 'map'}","{'position': {'x': -0.01907423324882984, 'y': -0.007582911290228367, 'z': -0.1397419422864914}, 'orientation': {'x': 0.004151059542581439, 'y': -0.004290765211876844, 'z': 0.016244154059371907, 'w': -0.9998502772798183}}"
2022/10/11 14:16:10.205737553,"{'stamp': {'secs': 1665490570, 'nsecs': 155194180}, 'frame_id': 'map'}","{'position': {'x': -0.01848139427602291, 'y': -0.007123857736587524, 'z': -0.13848359882831573}, 'orientation': {'x': 0.004170913790012573, 'y': -0.004323041347697623, 'z': 0.016262066469988956, 'w': -0.9998497293707875}}"
2022/10/11 14:16:10.207149335,"{'stamp': {'secs': 1665490570, 'nsecs': 186153626}, 'frame_id': 'map'}","{'position': {'x': -0.01812083274126053, 'y': -0.006887548137456179, 'z': -0.1377750039100647}, 'orientation': {'x': 0.004180506936482331, 'y': -0.004335313854526415, 'z': 0.016271802391994994, 'w': -0.999849518636545}}"
2022/10/11 14:16:10.238271881,"{'stamp': {'secs': 1665490570, 'nsecs': 220943722}, 'frame_id': 'map'}","{'position': {'x': -0.017855674028396606, 'y': -0.006768842227756977, 'z': -0.13754789531230927}, 'orientation': {'x': 0.004153566240802285, 'y': -0.004353950962505306, 'z': 0.016271591657752493, 'w': -0.9998494764896966}}"
2022/10/11 14:16:10.261666560,"{'stamp': {'secs': 1665490570, 'nsecs': 257979756}, 'frame_id': 'map'}","{'position': {'x': -0.01764899305999279, 'y': -0.006740602198988199, 'z': -0.13707967102527618}, 'orientation': {'x': 0.004118059229031676, 'y': -0.0043581231094970835, 'z': 0.016281496167152465, 'w': -0.999849518636545}}"
2022/10/11 14:16:10.293206604,"{'stamp': {'secs': 1665490570, 'nsecs': 289835240}, 'frame_id': 'map'}","{'position': {'x': -0.017581012099981308, 'y': -0.006774515844881535, 'z': -0.13715171813964844}, 'orientation': {'x': 0.004112481470236399, 'y': -0.004350265901785003, 'z': 0.01631028246468541, 'w': -0.9998490550212116}}"
2022/10/11 14:16:10.334451156,"{'stamp': {'secs': 1665490570, 'nsecs': 326681633}, 'frame_id': 'map'}","{'position': {'x': -0.017550615593791008, 'y': -0.00688609853386879, 'z': -0.13728395104408264}, 'orientation': {'x': 0.004114341570358227, 'y': -0.0043408371496329295, 'z': 0.016317110254144174, 'w': -0.9998489707275144}}"
2022/10/11 14:16:10.368585601,"{'stamp': {'secs': 1665490570, 'nsecs': 364600341}, 'frame_id': 'map'}","{'position': {'x': -0.0176238976418972, 'y': -0.0071402620524168015, 'z': -0.1379011571407318}, 'orientation': {'x': 0.0041072705618911, 'y': -0.004318326997345981, 'z': 0.016302401004013922, 'w': -0.999849350049151}}"
2022/10/11 14:16:10.409455311,"{'stamp': {'secs': 1665490570, 'nsecs': 403615172}, 'frame_id': 'map'}","{'position': {'x': -0.017752351239323616, 'y': -0.0074349804781377316, 'z': -0.1386079639196396}, 'orientation': {'x': 0.004150716723861123, 'y': -0.004311809377205596, 'z': 0.016298776375041957, 'w': -0.999849350049151}}"
2022/10/11 14:16:10.447746777,"{'stamp': {'secs': 1665490570, 'nsecs': 436263103}, 'frame_id': 'map'}","{'position': {'x': -0.0179466400295496, 'y': -0.007788211572915316, 'z': -0.13961061835289001}, 'orientation': {'x': 0.004133129382131868, 'y': -0.004342902149704562, 'z': 0.01628908259988443, 'w': -0.999849350049151}}"
2022/10/11 14:16:10.541709223,"{'stamp': {'secs': 1665490570, 'nsecs': 472957024}, 'frame_id': 'map'}","{'position': {'x': -0.01826910302042961, 'y': -0.008315562270581722, 'z': -0.140892893075943}, 'orientation': {'x': 0.004115215520658869, 'y': -0.004348551936805399, 'z': 0.016293971634311732, 'w': -0.999849350049151}}"
2022/10/11 14:16:10.543246295,"{'stamp': {'secs': 1665490570, 'nsecs': 508749958}, 'frame_id': 'map'}","{'position': {'x': -0.01857350580394268, 'y': -0.008798760361969471, 'z': -0.1420808732509613}, 'orientation': {'x': 0.004105540822712579, 'y': -0.004367397525569856, 'z': 0.016292075026128672, 'w': -0.9998493079023025}}"
2022/10/11 14:16:10.550585795,"{'stamp': {'secs': 1665490570, 'nsecs': 545800504}, 'frame_id': 'map'}","{'position': {'x': -0.01831218972802162, 'y': -0.008671282790601254, 'z': -0.14149445295333862}, 'orientation': {'x': 0.004092689738229613, 'y': -0.004357954902824083, 'z': 0.0162865116421253, 'w': -0.9998495607833935}}"
2022/10/11 14:16:10.585565950,"{'stamp': {'secs': 1665490570, 'nsecs': 580877462}, 'frame_id': 'map'}","{'position': {'x': -0.0175916850566864, 'y': -0.008190950378775597, 'z': -0.13938689231872559}, 'orientation': {'x': 0.004118369701897915, 'y': -0.004345761930679267, 'z': 0.016298270612859878, 'w': -0.9998492657554541}}"
2022/10/11 14:16:10.614656568,"{'stamp': {'secs': 1665490570, 'nsecs': 609775341}, 'frame_id': 'map'}","{'position': {'x': -0.017147092148661613, 'y': -0.007952479645609856, 'z': -0.13825902342796326}, 'orientation': {'x': 0.004139252251143627, 'y': -0.004383503013534177, 'z': 0.01627336182538991, 'w': -0.9998493921959996}}"
2022/10/11 14:16:10.646653478,"{'stamp': {'secs': 1665490570, 'nsecs': 643262564}, 'frame_id': 'map'}","{'position': {'x': -0.016818774864077568, 'y': -0.007835224270820618, 'z': -0.1373782902956009}, 'orientation': {'x': 0.0041286298047527705, 'y': -0.004385575576577894, 'z': 0.016285710852003643, 'w': -0.9998492657554541}}"
2022/10/11 14:16:10.680291703,"{'stamp': {'secs': 1665490570, 'nsecs': 677278270}, 'frame_id': 'map'}","{'position': {'x': -0.0165936890989542, 'y': -0.00781472772359848, 'z': -0.13700617849826813}, 'orientation': {'x': 0.004122857888514976, 'y': -0.004399753813460088, 'z': 0.01630471908068193, 'w': -0.9998488864338174}}"
2022/10/11 14:16:10.712306511,"{'stamp': {'secs': 1665490570, 'nsecs': 708367800}, 'frame_id': 'map'}","{'position': {'x': -0.016464026644825935, 'y': -0.007896247319877148, 'z': -0.1367720067501068}, 'orientation': {'x': 0.004094897961441975, 'y': -0.004407511570661703, 'z': 0.01629616327043426, 'w': -0.99984909716806}}"
2022/10/11 14:16:10.742025770,"{'stamp': {'secs': 1665490570, 'nsecs': 738576847}, 'frame_id': 'map'}","{'position': {'x': -0.016422443091869354, 'y': -0.008052228949964046, 'z': -0.13698545098304749}, 'orientation': {'x': 0.004102511517975858, 'y': -0.004386357680499187, 'z': 0.016284994355578897, 'w': -0.9998493921959994}}"
2022/10/11 14:16:10.776747921,"{'stamp': {'secs': 1665490570, 'nsecs': 772448221}, 'frame_id': 'map'}","{'position': {'x': -0.016461960971355438, 'y': -0.008346783928573132, 'z': -0.1372418999671936}, 'orientation': {'x': 0.004072124586857234, 'y': -0.0043911963774306215, 'z': 0.016281074698667408, 'w': -0.999849518636545}}"
2022/10/11 14:16:10.860094153,"{'stamp': {'secs': 1665490570, 'nsecs': 801928240}, 'frame_id': 'map'}","{'position': {'x': -0.01657346449792385, 'y': -0.00867808610200882, 'z': -0.1378101408481598}, 'orientation': {'x': 0.004021717192702637, 'y': -0.004393799367206245, 'z': 0.016292917963098952, 'w': -0.9998495607833935}}"
2022/10/11 14:16:10.863237074,"{'stamp': {'secs': 1665490570, 'nsecs': 832276723}, 'frame_id': 'map'}","{'position': {'x': -0.016743266955018044, 'y': -0.009075726382434368, 'z': -0.13856227695941925}, 'orientation': {'x': 0.004017206245141019, 'y': -0.004406100896297298, 'z': 0.01631163116383777, 'w': -0.9998492236086054}}"
2022/10/11 14:16:10.876254636,"{'stamp': {'secs': 1665490570, 'nsecs': 866033095}, 'frame_id': 'map'}","{'position': {'x': -0.016955671831965446, 'y': -0.009533033706247807, 'z': -0.13962483406066895}, 'orientation': {'x': 0.004010504628694081, 'y': -0.004402556218744534, 'z': 0.016372196185147958, 'w': -0.9998482542310898}}"
2022/10/11 14:16:10.898427997,"{'stamp': {'secs': 1665490570, 'nsecs': 896518563}, 'frame_id': 'map'}","{'position': {'x': -0.017216216772794724, 'y': -0.010046512819826603, 'z': -0.14083467423915863}, 'orientation': {'x': 0.004016806055875324, 'y': -0.004414335131029956, 'z': 0.016375315051937733, 'w': -0.9998480856436956}}"
2022/10/11 14:16:10.929737605,"{'stamp': {'secs': 1665490570, 'nsecs': 927062102}, 'frame_id': 'map'}","{'position': {'x': -0.01709887385368347, 'y': -0.010211501270532608, 'z': -0.1405429244041443}, 'orientation': {'x': 0.004026903498236707, 'y': -0.004433333502120266, 'z': 0.016393901812131018, 'w': -0.9998477063220592}}"
2022/10/11 14:16:10.963350256,"{'stamp': {'secs': 1665490570, 'nsecs': 961475772}, 'frame_id': 'map'}","{'position': {'x': -0.016520630568265915, 'y': -0.009781403467059135, 'z': -0.13832442462444305}, 'orientation': {'x': 0.004007024550241645, 'y': -0.004447010936483653, 'z': 0.01640633513244172, 'w': -0.9998474955878165}}"
2022/10/11 14:16:10.993133527,"{'stamp': {'secs': 1665490570, 'nsecs': 992316637}, 'frame_id': 'map'}","{'position': {'x': -0.01605737768113613, 'y': -0.009459094144403934, 'z': -0.13660593330860138}, 'orientation': {'x': 0.004031521047690555, 'y': -0.00443445714368701, 'z': 0.016447891925073455, 'w': -0.9998468212382403}}"
2022/10/11 14:16:11.25306296,"{'stamp': {'secs': 1665490571, 'nsecs': 23295109}, 'frame_id': 'map'}","{'position': {'x': -0.01569516211748123, 'y': -0.009241916239261627, 'z': -0.13530400395393372}, 'orientation': {'x': 0.004051962763126719, 'y': -0.004425419443495583, 'z': 0.016471283425997074, 'w': -0.9998463576229067}}"
2022/10/11 14:16:11.59305393,"{'stamp': {'secs': 1665490571, 'nsecs': 57716240}, 'frame_id': 'map'}","{'position': {'x': -0.015402816236019135, 'y': -0.00914131011813879, 'z': -0.13418099284172058}, 'orientation': {'x': 0.004052933251936328, 'y': -0.004407440725678305, 'z': 0.01647081981066345, 'w': -0.9998464840634522}}"
2022/10/11 14:16:11.97403939,"{'stamp': {'secs': 1665490571, 'nsecs': 90417772}, 'frame_id': 'map'}","{'position': {'x': -0.015150363557040691, 'y': -0.00915665552020073, 'z': -0.13334468007087708}, 'orientation': {'x': 0.004043839966472523, 'y': -0.004406767137544219, 'z': 0.016488226459098476, 'w': -0.9998461890355127}}"
2022/10/11 14:16:11.123573349,"{'stamp': {'secs': 1665490571, 'nsecs': 121158615}, 'frame_id': 'map'}","{'position': {'x': -0.015073523856699467, 'y': -0.009239142760634422, 'z': -0.13283729553222656}, 'orientation': {'x': 0.0040169813933505745, 'y': -0.004417779812715086, 'z': 0.016500912660500244, 'w': -0.9998460625949672}}"
2022/10/11 14:16:11.159343848,"{'stamp': {'secs': 1665490571, 'nsecs': 156244847}, 'frame_id': 'map'}","{'position': {'x': -0.015041830949485302, 'y': -0.009482459165155888, 'z': -0.13258759677410126}, 'orientation': {'x': 0.0040320196893601935, 'y': -0.004425521229781098, 'z': 0.016527423028213584, 'w': -0.9998455146859365}}"
2022/10/11 14:16:11.189507931,"{'stamp': {'secs': 1665490571, 'nsecs': 187567159}, 'frame_id': 'map'}","{'position': {'x': -0.01507393829524517, 'y': -0.009751898236572742, 'z': -0.13245712220668793}, 'orientation': {'x': 0.00402660044428594, 'y': -0.00441855193557118, 'z': 0.016553259046350743, 'w': -0.9998451353642999}}"
2022/10/11 14:16:11.222175609,"{'stamp': {'secs': 1665490571, 'nsecs': 218700856}, 'frame_id': 'map'}","{'position': {'x': -0.015163036063313484, 'y': -0.010072157718241215, 'z': -0.13277140259742737}, 'orientation': {'x': 0.004049122769356528, 'y': -0.004432312778712408, 'z': 0.016551699612955828, 'w': -0.9998450089237544}}"
2022/10/11 14:16:11.258709786,"{'stamp': {'secs': 1665490571, 'nsecs': 254122803}, 'frame_id': 'map'}","{'position': {'x': -0.015303312800824642, 'y': -0.010456381365656853, 'z': -0.13323694467544556}, 'orientation': {'x': 0.004069126233712388, 'y': -0.004405170033345507, 'z': 0.016546684137983048, 'w': -0.9998451353642999}}"
2022/10/11 14:16:11.290366075,"{'stamp': {'secs': 1665490571, 'nsecs': 286343153}, 'frame_id': 'map'}","{'position': {'x': -0.015497501008212566, 'y': -0.010893212631344795, 'z': -0.13401217758655548}, 'orientation': {'x': 0.004101015479779606, 'y': -0.0044390772861598584, 'z': 0.01653661104118892, 'w': -0.9998450089237544}}"
2022/10/11 14:16:11.324118195,"{'stamp': {'secs': 1665490571, 'nsecs': 319108201}, 'frame_id': 'map'}","{'position': {'x': -0.015460751950740814, 'y': -0.010844063013792038, 'z': -0.13346128165721893}, 'orientation': {'x': 0.004125163535155488, 'y': -0.004451809040320025, 'z': 0.016535430929430606, 'w': -0.9998449246300574}}"
2022/10/11 14:16:11.355679912,"{'stamp': {'secs': 1665490571, 'nsecs': 354324299}, 'frame_id': 'map'}","{'position': {'x': -0.015207038260996342, 'y': -0.01027123723179102, 'z': -0.13144353032112122}, 'orientation': {'x': 0.004149904115952426, 'y': -0.004454483667390408, 'z': 0.016520131623421197, 'w': -0.999845051070603}}"
2022/10/11 14:16:11.410024639,"{'stamp': {'secs': 1665490571, 'nsecs': 385830744}, 'frame_id': 'map'}","{'position': {'x': -0.015114148147404194, 'y': -0.00996303278952837, 'z': -0.13032862544059753}, 'orientation': {'x': 0.00411509948305861, 'y': -0.004465570819829226, 'z': 0.01654310165585965, 'w': -0.9998447560426633}}"
2022/10/11 14:16:11.421534654,"{'stamp': {'secs': 1665490571, 'nsecs': 416960520}, 'frame_id': 'map'}","{'position': {'x': -0.015080511569976807, 'y': -0.009772787801921368, 'z': -0.12959113717079163}, 'orientation': {'x': 0.0041090219610100814, 'y': -0.00448001383276266, 'z': 0.01653665318803743, 'w': -0.9998447981895118}}"
2022/10/11 14:16:11.455736465,"{'stamp': {'secs': 1665490571, 'nsecs': 452308035}, 'frame_id': 'map'}","{'position': {'x': -0.015110480599105358, 'y': -0.009690016508102417, 'z': -0.12928380072116852}, 'orientation': {'x': 0.0041261652328009185, 'y': -0.0044809713153182345, 'z': 0.016565060163933776, 'w': -0.9998442081336327}}"
2022/10/11 14:16:11.488258516,"{'stamp': {'secs': 1665490571, 'nsecs': 483972575}, 'frame_id': 'map'}","{'position': {'x': -0.01519486028701067, 'y': -0.009705271571874619, 'z': -0.12927128374576569}, 'orientation': {'x': 0.004109238745630302, 'y': -0.004523511891126839, 'z': 0.016585880707098155, 'w': -0.9998437866651475}}"
2022/10/11 14:16:11.519600541,"{'stamp': {'secs': 1665490571, 'nsecs': 515308419}, 'frame_id': 'map'}","{'position': {'x': -0.015319210477173328, 'y': -0.009828394278883934, 'z': -0.1296725869178772}, 'orientation': {'x': 0.004115322997180523, 'y': -0.004525662080104435, 'z': 0.016617153668693263, 'w': -0.9998431966092685}}"
2022/10/11 14:16:11.553297286,"{'stamp': {'secs': 1665490571, 'nsecs': 551622920}, 'frame_id': 'map'}","{'position': {'x': -0.015523581765592098, 'y': -0.010101969353854656, 'z': -0.13020694255828857}, 'orientation': {'x': 0.004106642207532906, 'y': -0.004488227632036054, 'z': 0.016648342336591238, 'w': -0.9998429437281774}}"
2022/10/11 14:16:11.585491164,"{'stamp': {'secs': 1665490571, 'nsecs': 583704720}, 'frame_id': 'map'}","{'position': {'x': -0.015723660588264465, 'y': -0.010384242981672287, 'z': -0.1310722678899765}, 'orientation': {'x': 0.004076431313593072, 'y': -0.0044857161079187345, 'z': 0.016639702232646547, 'w': -0.9998432387561169}}"
2022/10/11 14:16:11.618871654,"{'stamp': {'secs': 1665490571, 'nsecs': 615377211}, 'frame_id': 'map'}","{'position': {'x': -0.015957526862621307, 'y': -0.010739972814917564, 'z': -0.13177789747714996}, 'orientation': {'x': 0.0040585537646758325, 'y': -0.004481795833621746, 'z': 0.016653568545806685, 'w': -0.9998430280218744}}"
2022/10/11 14:16:11.653993825,"{'stamp': {'secs': 1665490571, 'nsecs': 651138373}, 'frame_id': 'map'}","{'position': {'x': -0.01623874343931675, 'y': -0.011180484667420387, 'z': -0.13284796476364136}, 'orientation': {'x': 0.004024779177710566, 'y': -0.004489941843969849, 'z': 0.016660017013628847, 'w': -0.9998430701687229}}"
2022/10/11 14:16:11.766924554,"{'stamp': {'secs': 1665490571, 'nsecs': 683650862}, 'frame_id': 'map'}","{'position': {'x': -0.01655220240354538, 'y': -0.011681917123496532, 'z': -0.13379959762096405}, 'orientation': {'x': 0.0040185090519729676, 'y': -0.004485313716644841, 'z': 0.016656603118899493, 'w': -0.9998431966092685}}"
2022/10/11 14:16:11.768588794,"{'stamp': {'secs': 1665490571, 'nsecs': 715202911}, 'frame_id': 'map'}","{'position': {'x': -0.01655568554997444, 'y': -0.01176067441701889, 'z': -0.1341249942779541}, 'orientation': {'x': 0.004015182661345083, 'y': -0.004489552191416281, 'z': 0.016666381187753987, 'w': -0.9998429437281773}}"
2022/10/11 14:16:11.769500819,"{'stamp': {'secs': 1665490571, 'nsecs': 750801299}, 'frame_id': 'map'}","{'position': {'x': -0.015488135628402233, 'y': -0.010311020538210869, 'z': -0.13194605708122253}, 'orientation': {'x': 0.004039662139534364, 'y': -0.004492694704069828, 'z': 0.01667434694212261, 'w': -0.9998427329939348}}"
2022/10/11 14:16:11.784603802,"{'stamp': {'secs': 1665490571, 'nsecs': 782523959}, 'frame_id': 'map'}","{'position': {'x': -0.014770369045436382, 'y': -0.009378882125020027, 'z': -0.13074636459350586}, 'orientation': {'x': 0.004070505503735568, 'y': -0.004517183566518347, 'z': 0.016707095043415443, 'w': -0.9998420164975101}}"
2022/10/11 14:16:11.820102928,"{'stamp': {'secs': 1665490571, 'nsecs': 814017785}, 'frame_id': 'map'}","{'position': {'x': -0.01416824571788311, 'y': -0.00861527118831873, 'z': -0.12987549602985382}, 'orientation': {'x': 0.004062788288180225, 'y': -0.004526582046202571, 'z': 0.016715777294208756, 'w': -0.999841763616419}}"
2022/10/11 14:16:11.853364640,"{'stamp': {'secs': 1665490571, 'nsecs': 850039541}, 'frame_id': 'map'}","{'position': {'x': -0.0135531360283494, 'y': -0.00788211077451706, 'z': -0.12923245131969452}, 'orientation': {'x': 0.004056127727867457, 'y': -0.004519967666323423, 'z': 0.01672955931367187, 'w': -0.9998416371758736}}"
2022/10/11 14:16:11.884504390,"{'stamp': {'secs': 1665490571, 'nsecs': 882096831}, 'frame_id': 'map'}","{'position': {'x': -0.01315308641642332, 'y': -0.007445574272423983, 'z': -0.12900973856449127}, 'orientation': {'x': 0.004089690572193891, 'y': -0.004528732770247578, 'z': 0.016747977486471, 'w': -0.9998411735605399}}"
2022/10/11 14:16:11.916969432,"{'stamp': {'secs': 1665490571, 'nsecs': 913418847}, 'frame_id': 'map'}","{'position': {'x': -0.01290002092719078, 'y': -0.007206818088889122, 'z': -0.12896828353405}, 'orientation': {'x': 0.004083662852573777, 'y': -0.004525438133812689, 'z': 0.016759399282417486, 'w': -0.9998410471199943}}"
2022/10/11 14:16:11.951863191,"{'stamp': {'secs': 1665490571, 'nsecs': 949525552}, 'frame_id': 'map'}","{'position': {'x': -0.012553702108561993, 'y': -0.006962819490581751, 'z': -0.12929575145244598}, 'orientation': {'x': 0.0040882659140484496, 'y': -0.004543661542073713, 'z': 0.016784518804130066, 'w': -0.9998404570641153}}"
